source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,mission_statement,notes
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,93,58,491.155,NV,Roseman University College of Medicine,Roseman University College of Medicine,"The Roseman University College of Medicine (RUCOM) is here to produce the healthcare workforce of the future, developing clinically excellent, community-based, socially accountable, humble, compassionate, and inclusive physicians, and decrease the health disparities in Nevada. This will be accomplished by innovative teaching, emphasizing not only clinical excellence but also ethics, humility, empathy, critical and creative thinking, and real-world experience. Graduates of RUCOM will understand the complexities of communities and how the Social Determinants of Health impact both individual and population health. The communities we serve will be partners in our teaching and learning. Mission To align students, educators, and the community in designing and delivering an inclusive and collaborative environment for innovative learning, healthcare, and research. Vision Diverse professionals improving the health of the region ’ s rural and urban communities. Values Humility Excellence Respect",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,94,58,412.147,NV,"University of Nevada, Reno School of Medicine","University of Nevada, Reno School of Medicine","The mission of the University of Nevada, Reno School of Medicine is to improve the health and well-being of all Nevadans and their communities. We achieve our mission through an institutional commitment to diversity and inclusion and a commitment to excellence in education, research, and clinical care. At UNR Med, we recognize that people are our strength; and our core values include a commitment to improve and innovate; to serve with integrity, and to succeed with trust and respect.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,95,58,378.139,NY,Albany Medical College,Albany Medical College,"Albany Med Health System is the first choice for patient experience, quality and clinical excellence by delivering accessible, collaborative and trusted care, advancing discovery, and educating the next generation of health care professionals.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,96,58,200.130,NY,Albert Einstein College of Medicine,Albert Einstein College of Medicine,"Albert Einstein College of Medicine is a research-intensive medical school. For more than 60 years, our faculty and staff have set the standard for excellence in medical and graduate education and patient-centered clinical care, and have made major contributions to scientific research enhancing human health in our communities and beyond. Our mission is to prepare students to become knowledgeable, compassionate physicians and innovative scientific investigators, and to create new knowledge. At Albert Einstein College of Medicine, we train M.D. students to understand and embrace their future role as physicians. We foster an environment in which students learn from each other, our expert clinical and research faculty, and our community, through clinical experiences and service- learning opportunities. Our students develop into critical thinkers who embrace the science of medicine and further our understanding of health. We educate future leaders who want to change medicine. Not just within a discipline, but in how healthcare is practiced. Compassion, collaboration, and collegiality are the hallmarks of an Einstein education. From our mission aligned admission process and noncompetitive pass/fail system to our service learning course and opportunities for research and dual degrees, we value and support each student as you pursue your interests and launch your career in medicine. As an Einstein graduate, you leave school prepared to excel as a healer, scientist, advocate, educator, colleague, role model, and life-long learner.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,97,60,464.155,NY,Columbia University Vagelos College of Physicians and Surgeons,Columbia University Vagelos College of Physicians and Surgeons,"“ We aspire to transform human health by driving discovery, advancing care, and educating leaders. ” We do this work in service to others and our community, both locally and globally. The mission of the VP&S MD program also includes the following statements: We are committed to fostering an environment that values civility, acceptance, respect, ethics, and support (CUIMC CARES), ensuring that our staff, faculty, and students have meaningful opportunities to put these values into action. At VP&S, we strive to educate the next generation of physician leaders who will serve neighboring, national, and global communities through the lens of health equity, promoting both well-being and state-of-the-art care of patients. Experiences at VP&S will shape the future and set the standards for medicine throughout the United States and globally. Guided exposure and training will exhibit the highest principles of humanism and professionalism in their responsibilities to their patients, to their community, and to society. The values of humanism, collaboration, inquiry, transformation, growth, and wellness - both individually and collectively - inspire our every effort in pursuit of this goal. https://www.vagelos.columbia.edu/education/academic-programs/md-program/about-md- program/schoolwide-values",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,98,60,358.147,NY,CUNY School of Medicine,CUNY School of Medicine,"The mission of CUNY School of Medicine is to produce broadly-educated, highly-skilled medical practitioners committed to providing quality health services in communities historically underserved by primary care providers. The School seeks to recruit and educate a talented and motivated pool of students for its BS/MD and Physician Assistant programs, thereby expanding access to medical education for individuals from socioeconomically disadvantaged backgrounds and historically underrepresented communities. CUNY School of Medicine programs achieve academic excellence through rigorous curricula in clinically-oriented basic sciences, population health, research, exposure to a variety of healthcare settings, and professional development.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,99,60,261.139,NY,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,"The School of Medicine, in a culture of community, scholarship, and innovation, is dedicated to inspiring diverse and promising students to lead and transform medicine for the betterment of humanity. The School of Medicine aims to establish itself as a revered institution of higher medical education by means of accomplishing the following visionary objectives: To be a premier ""Millennial Medical School"" To be a major contributor to the redefining of medical education To have positively changed the University, Northwell Health and the community To have improved the health of the region",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,100,60,200.130,NY,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,"The Icahn School of Medicine at Mount Sinai advances science, medicine, and health care delivery for the benefit of humanity through a culture of excellence, innovation, collaboration, and belonging. We conduct groundbreaking research; educate and nurture the next generation of exceptional clinicians, researchers, teachers, and leaders; and deliver the most advanced compassionate care with an unwavering commitment to health equity.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,101,60,166.122,NY,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,We strive to advance health and wellness across the lifespan for the people of New York and the world by educating tomorrow's leaders in medicine and biomedical sciences that are capable of conducting innovative research and delivering outstanding clinical care.,
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,102,60,69.114,NY,New York Medical College,New York Medical College,"New York Medical College is a graduate health sciences university whose purpose is to educate physicians, scientists, public health specialists, and other healthcare professionals, and to conduct biomedical and population-based research. Through its faculty and affiliated clinical partners, the College provides service to its community in an atmosphere of excellence, scholarship, and professionalism. New York Medical College believes the rich diversity of its student body and faculty is important to its mission of educating outstanding health care professionals for the multicultural world of the 21st century. This commitment to diversity and inclusion is woven into the fabric of the institution. Students come from across the US, representing a broad range of racial, ethnic, cultural, economic, and educational backgrounds.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,103,62,122.155,NY,NYU Grossman Long Island School of Medicine,NYU Grossman Long Island School of Medicine,"MISSION NYU Grossman Long Island School of Medicine's mission is to develop preeminent physician leaders through scholarship and innovative medical education design anchored in the principles of primary care and health systems science. VISION Our vision is to improve the health of the communities we serve by advancing medical education, scientific discovery, and comprehensive, equitable, collaborative health care delivery. * * * * * * * * NYU Grossman Long Island School of Medicine (NYU GLISOM) is one of two distinct medical schools under the nationally ranked NYU Langone Health System banner affiliated with New York University (NYU). NYU GLISOM's specific mission is to address the growing physician workforce shortage of general practitioners in primary care fields and empower our graduates to become leaders in the delivery of high-quality, value-based, coordinated, and equitable healthcare that is patient-focused, family-centered and community-based. Our pioneering, three-year, accelerated undergraduate medical education program combines innovations in medical education together with exceptional clinical training that is anchored in the principles of primary care and health systems science. By streamlining entry into clinical practice by one full year, we enable our graduates to impact the health of the community as quickly as possible. Further, we pair students' acceptance to the medical school with the offer of a directed- pathway to residency at our teaching hospital, NYU Langone Hospital-Long Island, in specific primary care fields: internal medicine, pediatrics and obstetrics & gynecology. Candidates interested in family medicine may apply via the internal medicine track. Though family medicine is not among the NYU GLISOM directed-pathway to residency options, final year students are successfully positioned to match externally to family medicine residency programs. Three-year Full-Tuition Scholarships are awarded to all students regardless of financial need or merit and additional need-based Debt-Free Scholarships are offered to students who financially qualify - to help pay for costs of attendance above tuition - enabling NYU GLISOM students to graduate unencumbered by excessive student debt. Our comprehensive admissions review process directly aligns with our primary care mission and three-year, accelerated educational program that offers of a directed pathway to residency at the time of admission. We seek exceptionally academically qualified candidates who demonstrate ( 1 ) a clear commitment to the principles of primary care and ( 2 ) significant experience in the field of medicine associated with their selected residency track. To best prepare our graduates to become critical thinkers and life-long learners, NYU GLISOM ’ s curriculum has a strong emphasis on ‘ active learning ’ that incorporates a problem-based, small-group, collaborative approach. Unparalleled longitudinal support, advising, and mentoring is also an integral part of the program to insure students' success and well-being in all aspects of their medical school journey. Additionally, the small-size of our program fosters a unique sense of community and camaraderie among students, faculty and senior leaders which directly aligns with the team-based mindset that personifies a primary care physician. Though we are a small school, we seek to make a big impact and the entire NYU GLISOM community takes great pride in the success of our graduates who serve as exemplars of our primary care mission and vision - many of whom have become leaders in their residency programs, continue to be engaged in impactful scholarly research, and selflessly give back to the communities they now serve.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,104,62,52.147,NY,NYU Grossman School of Medicine,NYU Grossman School of Medicine,"At NYU Grossman School of Medicine, we strive to recruit and accept the most academically talented and interpersonally gifted student body, one with a collective ability and desire to deliver excellence in clinical care, research, and medical education to all members of society. The admissions committee strives to identify applicants we believe are poised to become tomorrow ’ s physician leaders. We are interested in applicants who are committed to meeting the needs of our patients, community, and the medical profession at large, as well as those prepared to thrive in our culture of excellence.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,105,64,635.155,NY,Renaissance School of Medicine at Stony Brook University,Renaissance School of Medicine at Stony Brook University,"We are committed to recruiting and training diverse students, clinicians and physician- scientists in biomedical sciences to improve the health of all individuals and populations through education, outreach, compassionate care and research that discovers the biology of disease and informs novel preventive, diagnostic and therapeutic strategies.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,106,64,574.147,NY,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,"The primary mission of SUNY Upstate is the education of health professionals and biomedical research. Upstate's clinical faculty and healthcare professionals commit themselves to education and patient care, demonstrating excellence and compassion. In pursuing its mission, Upstate provides its faculty, staff, students, and volunteers an environment of mutual trust and respect, with opportunities to grow personally and professionally and to make a positive difference in the lives of others.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,107,64,504.139,NY,SUNY Downstate Health Sciences University College of Medicine,SUNY Downstate Health Sciences University College of Medicine,"SUNY Downstate Medical Center - To provide outstanding education to future physicians, scientists, nurses and other healthcare professionals - To advance knowledge through cutting edge research and translate it into practice - To care for and improve the lives of our globally diverse communities - To foster an environment that embraces cultural diversity",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,108,64,362.130,NY,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,"At the University of Rochester School of Medicine and Dentistry (URSMD) we improve the health of individuals and populations through an innovative medical education program that emphasizes humility and growth. We inspire learners to become compassionate leaders in medicine and science by emphasizing collaboration, discovery and excellence. We are guided by the core principle of Meliora, meaning “ Ever Better. ” We are a medical school where individuals achieve their highest objectives, unhindered by constraints on access, creativity, or participation. Our students are exposed to new opportunities and perspectives. Through the Double Helix Curriculum, early clinical experiences and our revolutionary biopsychosocial model, developing doctors who see not only disease, but the entire person. Mentored research, international experiences, pathways and community outreach opportunities complement our curriculum. We foster the knowledge, skills, and behaviors of the physician/scientist/humanist and combine evidence-based medical science with the relationship-centered art that is URochester medicine's distinctive trademark.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,109,64,49.122,NY,Weill Cornell Medicine,Weill Cornell Medicine,"Weill Cornell Medicine Mission Weill Cornell Medicine is changing medicine through care that puts people first, discoveries that break new ground, and education that shapes the future of science and healthcare. With a legacy of excellence and a commitment to innovation, we deliver personalized, compassionate care, conduct pioneering biomedical research, and train the next generation of healthcare leaders to advance care to patients locally and around the world. Medical Education Mission At Weill Cornell Medical College, our medical education mission is to educate, inspire, and empower the next generation of physicians and physician assistants to lead with purpose, compassion, and vision. Through our MD and PA programs, we prepare students not only to practice medicine but to become trusted, humanistic clinicians grounded in clinical excellence, scholarship, and a deep commitment to the patient. We believe professional identity is not bestowed; it is built. Our students are challenged to engage deeply, reflect thoughtfully, and grow through rigorous training, close mentorship, and meaningful connection with peers, faculty, and patients. At every stage, we foster a learning environment that encourages curiosity, accountability, and lifelong learning. Scholarship is integrated throughout both the M.D. and PA programs, not only as a requirement but as a mindset. We cultivate habits of inquiry, evidence-based practice, and critical thinking that fuel discovery and improve care. Whether through research, quality improvement, or innovations in education and health systems, our graduates are prepared to contribute meaningfully to the future of medicine. Our curricula are designed to be dynamic, relevant, and focused on the future. They strengthen clinical reasoning, embrace new technologies, and support collaboration across disciplines. Through strong academic and clinical partnerships, we prepare our graduates to lead in a healthcare system that demands adaptability, empathy, and bold thinking. At the center of it all is the patient. Weill Cornell Medical College graduates carry forward a tradition of excellence in service, defined not only by what they know but by how they listen, connect, and care. Weill Cornell's Mission Statement can be found at: https://teach.weill.cornell.edu/medical- education/about-us/our-mission",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,110,66,437.155,OH,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,"Our Mission To improve health globally by linking groundbreaking innovation and research directly to patients and populations, within a world class ecosystem of medicine and education. Our Approach We utilize an extraordinary consortium of medical school faculty across all Cleveland medical institutions to create integrated teams of experts to educate our trainees, link disciplines to discover the mysteries and treatment of serious diseases, and understand and eliminate health inequities in Cleveland and across the world. Our mission guides us to provide excellence in medical education through our unique curriculum, advance discoveries from our laboratories to patients and improve the health of our community. Since 1843 , the CWRU School of Medicine has been dedicated to enhancing human health and has been a leader and innovator in the fields of medical education and biomedical research. Building upon its proud history while embracing today's challenges, the School's mission remains unchanged: to educate future physicians who will care for patients with mastery, creativity, and compassion, in a setting that fosters collegiality, leadership, and excellence in scholarship and research. The goal of our admissions process is to further the mission of the Case Western Reserve University School of Medicine, which includes excellence in medical education, discoveries in translational science, and improving community health. To best meet the needs of the patient populations in Ohio and beyond and to achieve the goals of the institution, the School of Medicine's admissions process uses a balanced approach that considers an applicant's academic metrics, experiences, and personal attributes in order to achieve the educational benefits of a student body and future physician work force.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,111,66,394.147,OH,Northeast Ohio Medical University,Northeast Ohio Medical University,"NEOMED College of Medicine, through education, research, and public service, inspires medical students to become exemplary patient care-centered physicians. We seek to improve the health and quality of life of the communities of Ohio and beyond, including those both diverse and underserved.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,112,66,342.139,OH,Ohio State University College of Medicine,Ohio State University College of Medicine,"The Ohio State University College of Medicine seeks to recruit self-directed learners who are driven to become empathetic physicians providing evidence-based, compassionate medical care. The Admissions Committee will assemble a class that displays diversity in background and thought, strong intellect, and the potential to improve people's lives through innovation in research, education, patient care and community service.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,113,66,227.130,OH,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,"Our Mission: To improve health in the communities and region we serve by educating and training excellent clinicians and scientists, providing high-quality patient care and conducting nationally recognized research. Our Vision: The University of Toledo College of Medicine and Life Sciences is the leader in innovative education, transformative research and world-class clinical care. Our Values: The College of Medicine and Life Science ’ s core values include collaboration, discovery, intellectual diversity, life-long learning, professionalism and service.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,114,66,184.122,OH,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,"We work together in a spirit of collaboration, inclusion, and service: To educate and train the physicians, scientists, and health professionals of tomorrow; To advance knowledge through impactful, innovative research; To improve health and well-being through compassionate, patient-centered care.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,115,66,150.114,OH,Wright State University Boonshoft School of Medicine,Wright State University Boonshoft School of Medicine,"We transform lives through our commitment to outstanding education, innovative research, community partnerships, and exemplary clinical care. We amplify diversity and belonging as we advance health in Ohio ’ s communities and beyond.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,116,66,89.105,OK,University of Oklahoma College of Medicine,University of Oklahoma College of Medicine,"Our mission is to be the premier institution for advancing medical care, education and research in the state, and to be among the leaders nationally. Our goals are Uncompromising Quality, Exceptional Service, Innovative Education, Advancing Knowledge, and Institutional Strength. Our Vision: To be a top-tier, research-intensive college of medicine",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,117,68,581.157,OR,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,"It is the mission of the School of Medicine to enhance human health through programs of excellence in education, research, health care and public service to the larger community including underserved populations. In achieving these goals, the Oregon Health & Science University (OHSU) School of Medicine seeks to establish an educational environment that challenges its students to strive for academic excellence and fosters the development of compassion, humanism, professionalism, and cultural competence in the care of patients from their first days in the classroom to their final rotation in the hospitals and clinics. A fundamental priority throughout OHSU is to enable all students to fulfill their potential as human beings and as health care professionals while effectively meeting the health-related needs of the multiple communities they will serve.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,118,68,529.148,PA,Drexel University College of Medicine,Drexel University College of Medicine,"Drexel University College of Medicine delivers innovative biomedical education in an environment that embraces inquiry and collaboration, founded on excellence in patient care, and based on a culture of, and respect for diversity. These principles are built upon the College's legacy of a firm commitment to meeting the healthcare needs of the communities in which we live and work.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,119,68,486.140,PA,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,"Geisinger Commonwealth School of Medicine will educate aspiring physicians and scientists to serve society using a community-based, patient-centered, interprofessional and evidence-based model of education that is committed fairness and respect for all, promotes discovery and utilizes innovative techniques.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,120,68,290.132,PA,Lewis Katz School of Medicine at Temple University,Lewis Katz School of Medicine at Temple University,"Mission Align with our diverse communities to advance medicine and improve health through education, research, training, and development of the next generation of clinicians, educators, and scientists. Vision The Lewis Katz School of Medicine will inspire a new standard of excellence in education and research and lead social change in medicine. At the Katz School of Medicine, our mission and vision call us to serve, discover, and lead. We believe medicine is not only a science but also a promise. A promise to our patients, our communities, and to the next generation of healers and innovators. Together, we create a future where knowledge, compassion, and collaboration improve lives everywhere. In 2024 , the school launched Inspiring Excellence, a five-year strategic plan that charts a big and bold future that harnesses the unlimited potential and passion deeply embedded within the community and honors a long history of valuing and embracing diversity and health equity. Inspiring Excellence reflects Katz ’ s commitment to shaping the future of health. It centers on aligning with our communities, advancing equity, and raising the bar in medical education and research. Together, these priorities create a powerful framework for lasting social change in medicine.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,121,68,49.123,PA,Pennsylvania State University College of Medicine,Pennsylvania State University College of Medicine,"Penn State College of Medicine and its academic partner, Penn State Health, are committed to enhancing the quality of life through improved health, the professional preparation of those who will serve the health needs of others and the discovery of knowledge that will benefit all. Our vision is to be a world leader in the transformation of health care and in the enhancement of health for people everywhere. We are committed to the education of medical and nursing students, basic science graduate students, medical residents and fellows, other students in healthcare related professions, and practicing health professionals. We seek to enroll students of exceptional quality, and their education will be based on the present and future health needs of the Commonwealth of Pennsylvania and the nation. Special recognition is given to the education of primary care providers. Our objective is to provide a range of fully integrated patient care services for the people of central Pennsylvania and beyond. These services will extend from prevention of illness and maintenance of health through primary medical care to the highly sophisticated patient care expected at the nation ’ s premier academic medical centers. We strive to be a national leader in pursuing scientific investigation and developing programs to advance medical and scientific knowledge, which will ultimately contribute to the health of the public, the practice of medicine, and the education of health professionals. We will provide community outreach services to the public through health education, patient care, community activities, and applications of research. We endeavor to provide health education to the public. In turn, community support for our research missions fosters clinical applications that positively impact patient care.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,122,70,599.155,PA,Perelman School of Medicine at the University of Pennsylvania,Perelman School of Medicine at the University of Pennsylvania,"The Perelman School of Medicine at the University of Pennsylvania will select students who are poised and prepared to become future physician leaders in health care. These students will serve their communities and contribute to society through their clinical, educational, research, health policy, and entrepreneurial efforts. Graduates of the Perelman School of Medicine will seek to advance care quality, science and discovery for the benefit of their local communities and the field of medicine more broadly. We strive to develop a highly talented student body with a breadth of personal and professional experiences that reflect these goals.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,123,70,511.147,PA,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,"Sidney Kimmel Medical College at Thomas Jefferson University is committed to: educating physicians who will form and lead the integrated healthcare delivery and research teams of tomorrow; discovering new knowledge that will define the future of clinical care through investigation from the laboratory to the bedside, and into the community; and setting the standard for quality, compassionate and efficient patient care for our community and for the nation. We recognize that a diverse community is imperative to achieving excellence in patient care, education, and research. As we carry out our mission, we are committed to the highest standards of professionalism and aspire to be a community of discovery, learning, and inclusion.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,124,70,450.139,PA,University of Pittsburgh School of Medicine,University of Pittsburgh School of Medicine,"Pitt Med's mission is to improve the health and well-being of individuals, communities and populations through cutting-edge research, innovative educational programs in medicine and biomedical science, and leadership in academic medicine. We strive to implement this mission with the highest professional and ethical standards. Our commitment is to foster an environment that enables all students, faculty, staff and the communities we serve to develop to their fullest potential.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,125,70,407.130,PR,Ponce Health Sciences University School of Medicine,Ponce Health Sciences University School of Medicine,"The mission of the School of Medicine is to educate ethical professionals who provide compassionate, culturally competent healthcare and generate high impact research to reduce health disparities in the populations we serve in Puerto Rico and the U.S., through high-quality education in a diverse environment.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,126,70,346.122,PR,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,"We are committed to educating a diverse generation of physicians and other health professionals. Graduates will have the knowledge, skills, values and competence to pursue career options in medicine, deliver high quality care, and conduct clinical research. The school ’ s special interest is centered on community health, conducting research on translational community medicine, and on graduating physicians who are responsive to the health needs of underserved and medically vulnerable populations.",
aamc_msar_mission_statement,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/02_msar007-msar-mission-statement.pdf,127,70,303.114,PR,Universidad Central del Caribe School of Medicine,Universidad Central del Caribe School of Medicine,"To form competent health professionals with excellent academic preparation within a humanistic and holistic framework. Our guiding principle is to ensure that our graduates possess a strong sense of professionalism and commitment to their social duties, respecting the dignity of all human beings.",
