source_key,source_name,source_url,source_row_number,category,school_name_raw,school_name_clean,requirement_type,link_text,requirement_url_raw,requirement_url,is_missing_placeholder,placeholder_title,notes
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,102,USA MD,Ponce Health Sciences University,Ponce Health Sciences University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,103,USA MD,Quinnipiac University,Quinnipiac University,MD,MD Requirements,https://www.qu.edu/schools/medicine/admissions/apply/,https://www.qu.edu/schools/medicine/admissions/apply/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,103,USA MD,Quinnipiac University,Quinnipiac University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,104,USA MD,University of Rochester,University of Rochester,MD,MD Requirements,https://www.urmc.rochester.edu/education/md/admissions/apply.aspx,https://www.urmc.rochester.edu/education/md/admissions/apply.aspx,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,104,USA MD,University of Rochester,University of Rochester,MD-PhD,MD-PhD Requirements,https://www.urmc.rochester.edu/education/md-phd/applying/faqs.aspx,https://www.urmc.rochester.edu/education/md-phd/applying/faqs.aspx,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,105,USA MD,Rosalind Franklin University,Rosalind Franklin University,MD,MD Requirements,https://www.rosalindfranklin.edu/academics/chicago-medical-school/degree-programs/allopathic-medicine-md/application-requirements/,https://www.rosalindfranklin.edu/academics/chicago-medical-school/degree-programs/allopathic-medicine-md/application-requirements/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,105,USA MD,Rosalind Franklin University,Rosalind Franklin University,MD-PhD,MD-PhD Requirements,https://www.rosalindfranklin.edu/academics/chicago-medical-school/degree-programs/allopathic-medicine-md/application-requirements/,https://www.rosalindfranklin.edu/academics/chicago-medical-school/degree-programs/allopathic-medicine-md/application-requirements/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,106,USA MD,Roseman University College of Medicine,Roseman University College of Medicine,MD,MD Requirements,None,,TRUE,,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,106,USA MD,Roseman University College of Medicine,Roseman University College of Medicine,MD-PhD,,,,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,107,USA MD,Rush University,Rush University,MD,MD Requirements,https://www.rushu.rush.edu/rush-medical-college/doctor-medicine-md-program/admission-requirements,https://www.rushu.rush.edu/rush-medical-college/doctor-medicine-md-program/admission-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,107,USA MD,Rush University,Rush University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,108,USA MD,Rutgers University (New Jersey),Rutgers University (New Jersey),MD,MD Requirements,https://njms.rutgers.edu/admissions/apply_letters.php,https://njms.rutgers.edu/admissions/apply_letters.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,108,USA MD,Rutgers University (New Jersey),Rutgers University (New Jersey),MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,109,USA MD,Rutgers University (Robert Wood Johnson),Rutgers University (Robert Wood Johnson),MD,MD Requirements,https://rwjms.rutgers.edu/education/medical_education/prospective-students/applying-to-rwjms,https://rwjms.rutgers.edu/education/medical_education/prospective-students/applying-to-rwjms,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,109,USA MD,Rutgers University (Robert Wood Johnson),Rutgers University (Robert Wood Johnson),MD-PhD,MD-PhD Requirements,https://rwjms.rutgers.edu/education/medical_education/prospective-students/applying-to-rwjms,https://rwjms.rutgers.edu/education/medical_education/prospective-students/applying-to-rwjms,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,110,USA MD,State University of New York Downstate Health Sciences University,State University of New York Downstate Health Sciences University,MD,MD Requirements,https://www.downstate.edu/education-training/college-of-medicine/admissions/letters-of-recommendation.html,https://www.downstate.edu/education-training/college-of-medicine/admissions/letters-of-recommendation.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,110,USA MD,State University of New York Downstate Health Sciences University,State University of New York Downstate Health Sciences University,MD-PhD,MD-PhD Requirements,https://www.downstate.edu/education-training/school-of-graduate-studies/programs/md-phd.html,https://www.downstate.edu/education-training/school-of-graduate-studies/programs/md-phd.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,111,USA MD,State University of New York Upstate Medical University,State University of New York Upstate Medical University,MD,MD Requirements,https://www.upstate.edu/com/admissions/letters_of_rec.php,https://www.upstate.edu/com/admissions/letters_of_rec.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,111,USA MD,State University of New York Upstate Medical University,State University of New York Upstate Medical University,MD-PhD,MD-PhD Requirements,https://www.upstate.edu/mdphd/admissions/letters.php,https://www.upstate.edu/mdphd/admissions/letters.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,112,USA MD,Saint Louis University,Saint Louis University,MD,MD Requirements,https://www.slu.edu/medicine/medical-education/md/admissions/how-to-apply.php,https://www.slu.edu/medicine/medical-education/md/admissions/how-to-apply.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,112,USA MD,Saint Louis University,Saint Louis University,MD-PhD,MD-PhD Requirements,https://www.slu.edu/medicine/medical-education/md-phd/apply.php,https://www.slu.edu/medicine/medical-education/md-phd/apply.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,113,USA MD,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,MD,MD Requirements,https://www.sanjuanbautista.edu/school/md-program/requirements.html,https://www.sanjuanbautista.edu/school/md-program/requirements.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,113,USA MD,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,114,USA MD,University of South Alabama,University of South Alabama,MD,MD Requirements,https://www.southalabama.edu/colleges/com/futurestudents/apply.html,https://www.southalabama.edu/colleges/com/futurestudents/apply.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,114,USA MD,University of South Alabama,University of South Alabama,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,115,USA MD,University of South Carolina,University of South Carolina,MD,MD Requirements,https://sc.edu/study/colleges_schools/medicine/education/md_program/application/index.php,https://sc.edu/study/colleges_schools/medicine/education/md_program/application/index.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,115,USA MD,University of South Carolina,University of South Carolina,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,116,USA MD,University of South Carolina,University of South Carolina,MD,MD Requirements,https://sc.edu/study/colleges_schools/medicine_greenville/admissions/apply.php,https://sc.edu/study/colleges_schools/medicine_greenville/admissions/apply.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,116,USA MD,University of South Carolina,University of South Carolina,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,117,USA MD,University of South Dakota,University of South Dakota,MD,MD Requirements,https://www.usd.edu/Academics/Colleges-and-Schools/sanford-school-of-medicine/Medical-School-Admissions,https://www.usd.edu/Academics/Colleges-and-Schools/sanford-school-of-medicine/Medical-School-Admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,117,USA MD,University of South Dakota,University of South Dakota,MD-PhD,MD-PhD Requirements,https://www.usd.edu/Academics/Colleges-and-Schools/sanford-school-of-medicine/Medical-School-Admissions,https://www.usd.edu/Academics/Colleges-and-Schools/sanford-school-of-medicine/Medical-School-Admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,118,USA MD,Southern Illinois University,Southern Illinois University,MD,MD Requirements,https://www.siumed.edu/studentaffairs/requirements-selection-factors-and-policies,https://www.siumed.edu/studentaffairs/requirements-selection-factors-and-policies,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,118,USA MD,Southern Illinois University,Southern Illinois University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,119,USA MD,Stanford University,Stanford University,MD,MD Requirements,https://med.stanford.edu/md-admissions/how-to-apply.html,https://med.stanford.edu/md-admissions/how-to-apply.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,119,USA MD,Stanford University,Stanford University,MD-PhD,MD-PhD Requirements,https://med.stanford.edu/mstp/admissions.html,https://med.stanford.edu/mstp/admissions.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,120,USA MD,Stony Brook University,Stony Brook University,MD,MD Requirements,https://renaissance.stonybrookmedicine.edu/admissions/applying,https://renaissance.stonybrookmedicine.edu/admissions/applying,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,120,USA MD,Stony Brook University,Stony Brook University,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,121,USA MD,Temple University,Temple University,MD,MD Requirements,https://medicine.temple.edu/education/md-program/how-apply/requirements,https://medicine.temple.edu/education/md-program/how-apply/requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,121,USA MD,Temple University,Temple University,MD-PhD,MD-PhD Requirements,https://medicine.temple.edu/education/md-program/how-apply/requirements,https://medicine.temple.edu/education/md-program/how-apply/requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,122,USA MD,University of Tennessee,University of Tennessee,MD,MD Requirements,https://www.uthsc.edu/medicine/admissions/evaluation-and-letters.php,https://www.uthsc.edu/medicine/admissions/evaluation-and-letters.php,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,122,USA MD,University of Tennessee,University of Tennessee,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,123,USA MD,Texas A&M University,Texas A&M University,MD,MD Requirements,https://medicine.tamu.edu/degrees/md/requirements.html,https://medicine.tamu.edu/degrees/md/requirements.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,123,USA MD,Texas A&M University,Texas A&M University,MD-PhD,MD-PhD Requirements,https://medicine.tamu.edu/degrees/md-phd.html#tab-panel-5,https://medicine.tamu.edu/degrees/md-phd.html#tab-panel-5,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,124,USA MD,Texas Christian University,Texas Christian University,MD,MD Requirements,https://mdschool.tcu.edu/admissions/faq/,https://mdschool.tcu.edu/admissions/faq/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,124,USA MD,Texas Christian University,Texas Christian University,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,125,USA MD,Texas Tech University (Foster),Texas Tech University (Foster),MD,MD Requirements,https://elpaso.ttuhsc.edu/gsbs/catalog/admissions.aspx,https://elpaso.ttuhsc.edu/gsbs/catalog/admissions.aspx,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,125,USA MD,Texas Tech University (Foster),Texas Tech University (Foster),MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,126,USA MD,Texas Tech University (Lubbock),Texas Tech University (Lubbock),MD,MD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,126,USA MD,Texas Tech University (Lubbock),Texas Tech University (Lubbock),MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD requirement link missing or placeholder; MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,127,USA MD,University of Toledo,University of Toledo,MD,MD Requirements,https://www.utoledo.edu/med/md/admissions/application.html,https://www.utoledo.edu/med/md/admissions/application.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,127,USA MD,University of Toledo,University of Toledo,MD-PhD,MD-PhD Requirements,https://www.utoledo.edu/med/md/admissions/application.html,https://www.utoledo.edu/med/md/admissions/application.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,128,USA MD,Tufts University,Tufts University,MD,MD Requirements,https://medicine.tufts.edu/admissions-financial-aid/admission-program/doctor-medicine/letters-recommendation,https://medicine.tufts.edu/admissions-financial-aid/admission-program/doctor-medicine/letters-recommendation,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,128,USA MD,Tufts University,Tufts University,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,129,USA MD,Tulane University,Tulane University,MD,MD Requirements,https://medicine.tulane.edu/admissions/md-admissions/letters-recommendation,https://medicine.tulane.edu/admissions/md-admissions/letters-recommendation,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,129,USA MD,Tulane University,Tulane University,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,130,USA MD,Uniformed Services University,Uniformed Services University,MD,MD Requirements,https://medschool.usuhs.edu/admissions/application-requirements,https://medschool.usuhs.edu/admissions/application-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,130,USA MD,Uniformed Services University,Uniformed Services University,MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,131,USA MD,University of California (Davis),University of California (Davis),MD,MD Requirements,https://health.ucdavis.edu/mdprogram/admissions/,https://health.ucdavis.edu/mdprogram/admissions/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,131,USA MD,University of California (Davis),University of California (Davis),MD-PhD,MD-PhD Requirements,https://health.ucdavis.edu/mdprogram/MD_Ph.D/FAQs.html,https://health.ucdavis.edu/mdprogram/MD_Ph.D/FAQs.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,132,USA MD,University of California (Irvine),University of California (Irvine),MD,MD Requirements,https://www.meded.uci.edu/admissions/admission-requirements.asp,https://www.meded.uci.edu/admissions/admission-requirements.asp,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,132,USA MD,University of California (Irvine),University of California (Irvine),MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,133,USA MD,University of California (Los Angeles),University of California (Los Angeles),MD,MD Requirements,https://medschool.ucla.edu/education/md-education/admissions/how-apply,https://medschool.ucla.edu/education/md-education/admissions/how-apply,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,133,USA MD,University of California (Los Angeles),University of California (Los Angeles),MD-PhD,MD-PhD Requirements,https://mstp.healthsciences.ucla.edu/admissions-faq/,https://mstp.healthsciences.ucla.edu/admissions-faq/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,134,USA MD,University of California (Riverside),University of California (Riverside),MD,MD Requirements,https://somsa.ucr.edu/admissionsapplying,https://somsa.ucr.edu/admissionsapplying,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,134,USA MD,University of California (Riverside),University of California (Riverside),MD-PhD,MD-PhD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,135,USA MD,University of California (San Diego),University of California (San Diego),MD,MD Requirements,https://medschool.ucsd.edu/admissions/Pages/Application-Process.aspx,https://medschool.ucsd.edu/admissions/Pages/Application-Process.aspx,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,135,USA MD,University of California (San Diego),University of California (San Diego),MD-PhD,MD-PhD Requirements,https://medschool.ucsd.edu/education/mstp/apply/Pages/default.aspx,https://medschool.ucsd.edu/education/mstp/apply/Pages/default.aspx,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,136,USA MD,University of California (San Francisco),University of California (San Francisco),MD,MD Requirements,https://meded.ucsf.edu/how-apply-medical-school,https://meded.ucsf.edu/how-apply-medical-school,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,136,USA MD,University of California (San Francisco),University of California (San Francisco),MD-PhD,MD-PhD Requirements,https://mstp.ucsf.edu/frequently-asked-questions,https://mstp.ucsf.edu/frequently-asked-questions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,137,USA MD,University of Central Florida,University of Central Florida,MD,MD Requirements,https://med.ucf.edu/admissions/application-requirements/,https://med.ucf.edu/admissions/application-requirements/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,137,USA MD,University of Central Florida,University of Central Florida,MD-PhD,MD-PhD Requirements,https://med.ucf.edu/biomed/graduate-programs/md-phd-biomedical-sciences/,https://med.ucf.edu/biomed/graduate-programs/md-phd-biomedical-sciences/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,138,USA MD,University of Nevada Las Vegas,University of Nevada Las Vegas,MD,MD Requirements,https://www.unlv.edu/medicine/admissions/applicants,https://www.unlv.edu/medicine/admissions/applicants,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,138,USA MD,University of Nevada Las Vegas,University of Nevada Las Vegas,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,139,USA MD,University of Puerto Rico,University of Puerto Rico,MD,MD Requirements,https://webapps.md.rcm.upr.edu/mdadmissionletter/recommendation-letter.html,https://webapps.md.rcm.upr.edu/mdadmissionletter/recommendation-letter.html,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,139,USA MD,University of Puerto Rico,University of Puerto Rico,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,140,USA MD,University of South Florida,University of South Florida,MD,MD Requirements,https://health.usf.edu/medicine/mdprogram/mdadmissions/recommendation,https://health.usf.edu/medicine/mdprogram/mdadmissions/recommendation,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,140,USA MD,University of South Florida,University of South Florida,MD-PhD,MD-PhD Requirements,https://health.usf.edu/medicine/mdprogram/mdadmissions/recommendation,https://health.usf.edu/medicine/mdprogram/mdadmissions/recommendation,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,141,USA MD,University of Southern California,University of Southern California,MD,MD Requirements,https://keck.usc.edu/education/md-program/admissions/information/,https://keck.usc.edu/education/md-program/admissions/information/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,141,USA MD,University of Southern California,University of Southern California,MD-PhD,MD-PhD Requirements,https://keck.usc.edu/md-phd-program/admissions,https://keck.usc.edu/md-phd-program/admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,142,USA MD,University of Texas (Austin),University of Texas (Austin),MD,MD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,142,USA MD,University of Texas (Austin),University of Texas (Austin),MD-PhD,,,,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,143,USA MD,University of Texas (Houston),University of Texas (Houston),MD,MD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,143,USA MD,University of Texas (Houston),University of Texas (Houston),MD-PhD,MD-PhD Requirements,https://gsbs.uth.edu/mdphd/apply-here,https://gsbs.uth.edu/mdphd/apply-here,FALSE,,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,144,USA MD,University of Texas (Medical Branch),University of Texas (Medical Branch),MD,MD Requirements,https://www.utmb.edu/som/admissions-information/admission-requirements,https://www.utmb.edu/som/admissions-information/admission-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,144,USA MD,University of Texas (Medical Branch),University of Texas (Medical Branch),MD-PhD,MD-PhD Requirements,https://www.utmb.edu/mdphd/admissions,https://www.utmb.edu/mdphd/admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,145,USA MD,University of Texas (Rio Grande),University of Texas (Rio Grande),MD,MD Requirements,https://www.utrgv.edu/som/admissions/requirements/index.htm,https://www.utrgv.edu/som/admissions/requirements/index.htm,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,145,USA MD,University of Texas (Rio Grande),University of Texas (Rio Grande),MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,146,USA MD,University of Texas (San Antonio),University of Texas (San Antonio),MD,MD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,146,USA MD,University of Texas (San Antonio),University of Texas (San Antonio),MD-PhD,MD-PhD Requirements,https://www.uthscsa.edu/academics/biomedical-sciences/programs/md-phd/admissions/application-process,https://www.uthscsa.edu/academics/biomedical-sciences/programs/md-phd/admissions/application-process,FALSE,,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,147,USA MD,University of Texas (Southwestern),University of Texas (Southwestern),MD,MD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,147,USA MD,University of Texas (Southwestern),University of Texas (Southwestern),MD-PhD,MD-PhD Requirements,https://www.utsouthwestern.edu/education/medical-school/admissions/mstp.html,https://www.utsouthwestern.edu/education/medical-school/admissions/mstp.html,FALSE,,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,148,USA MD,University of Texas (Tyler),University of Texas (Tyler),MD,MD Requirements,#,,TRUE,We do not currently have the requirements for this program. Please send us the link for this program at admin@cycletrack.org.,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,148,USA MD,University of Texas (Tyler),University of Texas (Tyler),MD-PhD,,,,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,149,USA MD,University of Utah,University of Utah,MD,MD Requirements,https://medicine.utahhealth.acsitefactory.com/programs/md/admissions/requirements,https://medicine.utahhealth.acsitefactory.com/programs/md/admissions/requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,149,USA MD,University of Utah,University of Utah,MD-PhD,MD-PhD Requirements,https://medicine.utahhealth.acsitefactory.com/programs/combined/md-phd/admissions,https://medicine.utahhealth.acsitefactory.com/programs/combined/md-phd/admissions,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,150,USA MD,Vanderbilt University,Vanderbilt University,MD,MD Requirements,https://medschool.vanderbilt.edu/md-admissions/admission-requirements,https://medschool.vanderbilt.edu/md-admissions/admission-requirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,150,USA MD,Vanderbilt University,Vanderbilt University,MD-PhD,MD-PhD Requirements,https://medschool.vanderbilt.edu/mstp/admission-process,https://medschool.vanderbilt.edu/mstp/admission-process,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,151,USA MD,University of Vermont,University of Vermont,MD,MD Requirements,http://www.med.uvm.edu/admissions/application/admissrequirements,http://www.med.uvm.edu/admissions/application/admissrequirements,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,151,USA MD,University of Vermont,University of Vermont,MD-PhD,,,,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,152,USA MD,University of Virginia,University of Virginia,MD,MD Requirements,https://med.virginia.edu/admissions/admissions-to-uva-school-of-medicine/,https://med.virginia.edu/admissions/admissions-to-uva-school-of-medicine/,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,152,USA MD,University of Virginia,University of Virginia,MD-PhD,MD-PhD Requirements,https://mstp.med.virginia.edu/admissions/,https://mstp.med.virginia.edu/admissions/,FALSE,,
