source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,transfer_contact_name,transfer_phone_number,transfer_email_address,transfer_website,unmapped_label_value_text,notes
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,139,276,71.053,TX,Anne Burnett Marion School of Medicine at TCU,Anne Burnett Marion School of Medicine at TCU,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,140,276,45.812,TX,Baylor College of Medicine,Baylor College of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,141,310,659.421,TX,McGovern Medical School at the University of Texas Health Science Center at Houston,McGovern Medical School at the University of Texas Health Science Center at Houston,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,142,310,634.181,TX,Texas A&M University School of Medicine,Texas A&M University School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,143,310,573.940,TX,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,,,fostersom.admissions@ttuhsc.edu,https://elpaso.ttuhsc.edu/som/admissions/advancedstandingadmis sionapplication.aspx,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,144,310,513.699,TX,Texas Tech University Health Sciences Center School of Medicine,Texas Tech University Health Sciences Center School of Medicine,Louis Perez | 8067432297,8067432297,somadm@ttuhsc.edu,https://www.ttuhsc.edu/medicine/admissions/advanced-standing- admission.aspx,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,145,310,488.459,TX,The University of Texas at Tyler School of Medicine,The University of Texas at Tyler School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,146,310,455.459,TX,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,147,310,430.218,TX,University of Houston Tilman J. Fertitta Family College of Medicine,University of Houston Tilman J. Fertitta Family College of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,148,310,369.978,TX,University of Texas at Austin Dell Medical School,University of Texas at Austin Dell Medical School,,,applydellmed@utexas.edu,https://dellmed.utexas.edu/education/how-to-apply/admissions- criteria/transfer-students,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,149,310,344.737,TX,University of Texas Medical Branch John Sealy School of Medicine,University of Texas Medical Branch John Sealy School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,150,310,319.497,TX,University of Texas Rio Grande Valley School of Medicine,University of Texas Rio Grande Valley School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,151,310,294.257,TX,University of Texas Southwestern Medical School,University of Texas Southwestern Medical School,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,152,310,234.016,UT,Spencer Fox Eccles School of Medicine at the University of Utah,Spencer Fox Eccles School of Medicine at the University of Utah,Spencer Fox Eccles School of Medicine Office of Admissions | 8015817498,8015817498,md.admissions@hsc.utah.edu,https://medicine.utah.edu/students/programs/md/admissions/polici es.php#transfers,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,153,310,173.775,VA,Eastern Virginia Medical School,Eastern Virginia Medical School,Thomas D. Kimble | 7574465812,7574465812,kimbletd@odu.edu,https://www.evms.edu/education/school_of_medicine/application_p rocess/transfer_applicants/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,154,310,122.534,VA,University of Virginia School of Medicine,University of Virginia School of Medicine,,,somadm@virginia.edu,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,155,310,97.294,VA,Virginia Commonwealth University School of Medicine,Virginia Commonwealth University School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,156,310,72.054,VA,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,157,310,46.813,VT,"Robert Larner, M.D., College of Medicine at the University of Vermont","Robert Larner, M.D., College of Medicine at the University of Vermont",,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,158,346,659.421,WA,University of Washington School of Medicine,University of Washington School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,159,346,634.181,WA,Washington State University Elson S. Floyd College of Medicine,Washington State University Elson S. Floyd College of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,160,346,582.940,WI,Medical College of Wisconsin,Medical College of Wisconsin,Office of Admissions | 4149558246,4149558246,medschool@mcw.edu,https://www.mcw.edu/education/medical-school,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,161,346,557.700,WI,University of Wisconsin School of Medicine and Public Health,University of Wisconsin School of Medicine and Public Health,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,162,346,506.459,WV,Marshall University Joan C. Edwards School of Medicine,Marshall University Joan C. Edwards School of Medicine,Valerie Moore | 3046911743,3046911743,valerie.moore@marshall.edu,http://jcesom.marshall.edu/media/53892/transfer-student-policy.pdf,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,163,346,481.219,WV,West Virginia University School of Medicine,West Virginia University School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,164,360,624.420,BC,University of British Columbia Faculty of Medicine,University of British Columbia Faculty of Medicine,"Dr. Shahin Shirzad, Assistant Dean MD Admissions | 6048226209",6048226209,deanadmissions.md@ubc.ca,https://mdprogram.med.ubc.ca/admissions/post-acceptance- conditions/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,165,360,564.179,MB,"Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba","Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba","Dr. Sara Goulet, Associate Dean, Admissions | 2047893499",2047893499,UGME.admissions@umanitoba.ca,https://umanitoba.ca/health-sciences/rady-faculty-health-sciences- policies#max-rady-college-of-medicine,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,166,360,503.938,NL,Memorial University of Newfoundland Faculty of Medicine,Memorial University of Newfoundland Faculty of Medicine,Carla Peddle | 7098648463,7098648463,UGMEmanager@mun.ca,https://www.mun.ca/medicine/administrative- departments/undergraduate-medical-education-ugme/,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,167,360,478.698,NS,Dalhousie University Faculty of Medicine,Dalhousie University Faculty of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,168,360,453.458,ON,McMaster University Michael G. DeGroote School of Medicine,McMaster University Michael G. DeGroote School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,169,360,428.217,ON,Northern Ontario School of Medicine,Northern Ontario School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,170,360,402.977,ON,Queen's University Faculty of Health Sciences,Queen's University Faculty of Health Sciences,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,171,360,377.737,ON,The University of Western Ontario - Schulich School of Medicine & Dentistry,The University of Western Ontario - Schulich School of Medicine & Dentistry,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,172,360,352.497,ON,Toronto Metropolitan University School of Medicine,Toronto Metropolitan University School of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,173,360,292.256,ON,University of Ottawa Faculty of Medicine,University of Ottawa Faculty of Medicine,6135625409,6135625409,admissmd@uottawa.ca,https://www.uottawa.ca/faculty- medicine/undergraduate/admissions/application-process,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,174,360,267.015,ON,University of Toronto Temerty Faculty of Medicine,University of Toronto Temerty Faculty of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,175,360,241.775,QC,Universite de Montreal Faculty of Medicine,Universite de Montreal Faculty of Medicine,,,,,,
aamc_msar_transfer_policies,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/08_msar013-msar-application-transfer-policies.pdf,176,360,216.535,SK,University of Saskatchewan College of Medicine,University of Saskatchewan College of Medicine,,,,,,
