school_id,school_name,degree_type,aacom_profile_url,aacom_profile_title,match_status,match_score,fetch_status,extraction_status,stats_academic_year,metric_population,metric_type,mcat_mean,overall_gpa_mean,oldest_mcat_considered,latest_mcat_accepted,evidence_text,source_last_checked,data_confidence,review_status,notes
do_osu_com_oklahoma_state_university_center_for_health_sciences_college_of_osteopat,Oklahoma State University Center for Health Sciences College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/oklahoma-state-university-college-of-osteopathic-medicine,Oklahoma State University College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,500.9,3.75,,,"MCAT/GPA Information Mean MCAT Score 500.9 Avg. Cum. Undergrad GPA Score 3.75 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: January 1, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (918) 561-8324 Phone osucomadmissions@okstate.edu Email https://medicine.okstate.edu/com/admissions/index.html Website Tuition, Fees & Financial Aid 2025-2026 Academic Year (The 2026-2027 Academic Year information will be posted when available.) Tuition In-State Tuition $25,796 Out-of-State Tuition $53,299 Fees Annual Fees In-State Resident Fees $3,088 Out-of-State Resident Fees $3,088 Health Insurance Fee $3,600 Tuition Fees Includ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_osu_com_oklahoma_state_university_center_for_health_sciences_college_of_osteopat,Oklahoma State University Center for Health Sciences College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/osu-com-at-cherokee-nation,Oklahoma State University College of Osteopathic Medicine | AACOM,safe_match,1.16,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,500.9,3.75,,,"MCAT/GPA Information Mean MCAT Score 500.9 Avg. Cum. Undergrad GPA Score 3.75 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: January 1, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (918) 561-8324 Phone osucomadmissions@okstate.edu Email https://medicine.okstate.edu/com/admissions/index.html Website Tuition, Fees & Financial Aid 2025-2026 Academic Year (The 2026-2027 Academic Year information will be posted when available.) Tuition In-State Tuition $25,796 Out-of-State Tuition $53,299 Fees Annual Fees In-State Resident Fees $3,088 Out-of-State Resident Fees $3,088 Health Insurance Fee $3,600 Tuition Fees Includ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_ocom_orlando_college_of_osteopathic_medicine_celebration_florida,Orlando College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/orlando-college-of-osteopathic-medicine,Orlando College of Osteopathic Medicine | AACOM,safe_match,1.04,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,500,3.54,,,"MCAT/GPA Information Mean MCAT Score 500.0 Avg. Cum. Undergrad GPA Score 3.54 Oldest MCAT Considered: August 1, 2024 Latest MCAT Score Accepted: January 1, 2027 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (321) 222-5685 Phone Admissions@ocom.org Email https://ocom.org/admissions Website Tuition Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $57,500 Out-of-State Tuition $57,500 Fees Annual Fees In-State Resident Fees $5,000 Out-of-State Resident Fees $5,000 Health Insurance Fee $5,372 (subject to change) Tuition Fees Include Health Service Lab Student Activities Student Services Technology (not computer) Estimates, Deposits, and More E",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_pnwu_com_pacific_northwest_university_of_health_sciences_college_of_osteopathic_,Pacific Northwest University of Health Sciences College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/pacific-northwest-university-of-health-sciences-college-of-osteopathic-medicine,Pacific Northwest University of Health Sciences College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,502.8,3.55,,,"MCAT/GPA Information Mean MCAT Score 502.8 Avg. Cum. Undergrad GPA Score 3.55 Oldest MCAT Considered: June 1, 2023 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (509) 249-7888 Phone admission@pnwu.edu Email https://www.pnwu.edu/admissions/doctor-of-osteopathic-medicine/ Website Tuition, Fees & Financial Aid 2025-2026 Academic Year (2026/2027 TBA) Tuition In-State Tuition $69,795 Out-of-State Tuition $69,795 Fees Annual Fees In-State Resident Fees $0 Out-of-State Resident Fees $0 Health Insurance Fee $0 Tuition Fees Include Lab Microscope Rental Student Activities Student Services Technology (not computer) Other Req",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_pcom_philadelphia_college_of_osteopathic_medicine_philadelphia_pennsylvania,Philadelphia College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/philadelphia-college-of-osteopathic-medicine,Philadelphia College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,502.5,3.58,,,"MCAT/GPA Information Mean MCAT Score 502.5 Avg. Cum. Undergrad GPA Score 3.58 Oldest MCAT Considered: January 30, 2024 Latest MCAT Score Accepted: January 30, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Email Main Admissions Contact (215) 871-6700 Phone admissions@pcom.edu Email http://www.pcom.edu/admissions/#howtoapply Website Tuition, Fees & Financial Aid 2026-27 Academic Year Tuition In-State Tuition $66,015 Out-of-State Tuition $66,015 Fees Annual Fees In-State Resident Fees $800 Out-of-State Resident Fees $800 Health Insurance Fee $0 Tuition Fees Include Lab Student Activities Student Services Technology (not computer) Estimates, Deposits, and More Estimated ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_pcom_georgia_philadelphia_college_of_osteopathic_medicine_georgia_suwanee_georgi,Philadelphia College of Osteopathic Medicine Georgia,DO,https://www.aacom.org/detail-pages/com/pcom-georgia,PCOM Georgia | AACOM,safe_match,1.54,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,502.5,3.58,,,"MCAT/GPA Information Mean MCAT Score 502.5 Avg. Cum. Undergrad GPA Score 3.58 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Email Main Admissions Contact (678) 225-7500 Phone gaadmissions@pcom.edu Email http://www.pcom.edu/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $66,015 Out-of-State Tuition $66,015 Fees Annual Fees In-State Resident Fees $800 Out-of-State Resident Fees $800 Health Insurance Fee $0 Tuition Fees Include Lab Student Activities Student Services Technology (not computer) Estimates, Deposits, and More Estimated Annual R",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_pcom_south_georgia_philadelphia_college_of_osteopathic_medicine_south_georgia_mo,Philadelphia College of Osteopathic Medicine South Georgia,DO,https://www.aacom.org/detail-pages/com/pcom-south-georgia,Philadelphia College of Osteopathic Medicine | AACOM,safe_match,1.58,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,502.5,3.58,,,"MCAT/GPA Information Mean MCAT Score 502.5 Avg. Cum. Undergrad GPA Score 3.58 Oldest MCAT Considered: January 30, 2024 Latest MCAT Score Accepted: January 30, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Email Main Admissions Contact (215) 871-6700 Phone admissions@pcom.edu Email http://www.pcom.edu/admissions/#howtoapply Website Tuition, Fees & Financial Aid 2026-27 Academic Year Tuition In-State Tuition $66,015 Out-of-State Tuition $66,015 Fees Annual Fees In-State Resident Fees $800 Out-of-State Resident Fees $800 Health Insurance Fee $0 Tuition Fees Include Lab Student Activities Student Services Technology (not computer) Estimates, Deposits, and More Estimated ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_rvucom_rocky_vista_university_college_of_osteopathic_medicine_parker_colorado,Rocky Vista University College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/rocky-vista-university-college-of-osteopathic-medicine,Rocky Vista University College of Osteopathic Medicine | AACOM,safe_match,1.04,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,504.4,3.61,,,"MCAT/GPA Information Mean MCAT Score 504.4 Avg. Cum. Undergrad GPA Score 3.61 Oldest MCAT Considered: January 31, 2024 Latest MCAT Score Accepted: January 23, 2027 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (303) 373-2008 Phone admissions@rvu.edu Email https://www.rvu.edu/admissions/ Website Tuition, Fees & Financial Aid 2025-2026 Academic Year - update to 2026/27 costs Tuition In-State Tuition $66,604 (2026/27 TBA) Out-of-State Tuition $66,604 (2026/27 TBA) Fees Annual Fees In-State Resident Fees $0 (2026/27 TBA) Out-of-State Resident Fees $0 (2026/27 TBA) Health Insurance Fee $5,229 (2026/27 TBA) Tuition Fees Include Other Diagnostic Kit Estimates, Depos",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_rvucom_su_campus_rocky_vista_university_college_of_osteopathic_medicine_ivins_ut,Rocky Vista University College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/rocky-vista-university-college-of-osteopathic-medicine-utah-campus,Rocky Vista University College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,504.4,3.61,,,"MCAT/GPA Information Mean MCAT Score 504.4 Avg. Cum. Undergrad GPA Score 3.61 Oldest MCAT Considered: January 31, 2024 Latest MCAT Score Accepted: January 23, 2027 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (303) 373-2008 Phone admissions@rvu.edu Email https://www.rvu.edu/admissions/ Website Tuition, Fees & Financial Aid 2025-2026 Academic Year - update to 2026/27 costs Tuition In-State Tuition $66,604 (2026/27 TBA) Out-of-State Tuition $66,604 (2026/27 TBA) Fees Annual Fees In-State Resident Fees $0 (2026/27 TBA) Out-of-State Resident Fees $0 (2026/27 TBA) Health Insurance Fee $5,229 (2026/27 TBA) Tuition Fees Include Other Diagnostic Kit Estimates, Depos",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_rvu_mcom_rocky_vista_university_montana_college_of_osteopathic_medicine_billings,Rocky Vista University – Montana College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/montana-college-of-osteopathic-medicine,Rocky Vista University - Montana College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,no_relevant_aacom_stats_found,2026-27,AACOM COM-submitted profile,aacom_reported_mean,,,,,"MCAT/GPA Information Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: April 1, 2027 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (406) 901-2761 Phone admissionsmt@rvu.edu Email https://www.rvu.edu/doctor-of-osteopathic-medicine/mcom/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $69,736 Out-of-State Tuition $69,736 Fees Annual Fees In-State Resident Fees $3,737 Out-of-State Resident Fees $3,737 Health Insurance Fee $5,229 Tuition Fees Include Lab Student Activities Student Services Technology (not computer) Estimates, Deposits, and More Estimated Annual Room Board, Books, and Living Costs",2026-06-08,aacom_com_submitted_profile,needs_review,No AACOM MCAT/GPA Information values were found in the fetched profile text.
do_rowan_virtuasom_rowan_virtua_school_of_osteopathic_medicine_stratford_new_jersey,Rowan-Virtua School of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/rowan-virtua-school-of-osteopathic-medicine,Rowan-Virtua School of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,507.9,3.72,,,"MCAT/GPA Information Mean MCAT Score 507.9 Avg. Cum. Undergrad GPA Score 3.72 Oldest MCAT Considered: May 4, 2021 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Email Main Admissions Contact (856) 566-7050 Phone somadm@rowan.edu Email https://som.rowan.edu/education/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $50,680 Out-of-State Tuition $78,086 Fees Annual Fees In-State Resident Fees $4,289 Out-of-State Resident Fees $4,289 Health Insurance Fee $5,988 Tuition Fees Include Computer Health Service Student Activities Technology (not computer) Estimates, Deposits, and More Esti",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_rowan_virtuasom_sewell_rowan_virtua_school_of_osteopathic_medicine_sewell_new_je,Rowan-Virtua School of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/rowan-virtua-som-sewell-campus,Rowan-Virtua School of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,507.9,3.72,,,"MCAT/GPA Information Mean MCAT Score 507.9 Avg. Cum. Undergrad GPA Score 3.72 Oldest MCAT Considered: May 4, 2021 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Email Main Admissions Contact (856) 566-7050 Phone somadm@rowan.edu Email https://som.rowan.edu/education/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $50,680 Out-of-State Tuition $78,086 Fees Annual Fees In-State Resident Fees $4,289 Out-of-State Resident Fees $4,289 Health Insurance Fee $5,988 Tuition Fees Include Computer Health Service Student Activities Technology (not computer) Estimates, Deposits, and More Esti",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_shsu_com_sam_houston_state_university_college_of_osteopathic_medicine_huntsville,Sam Houston State University College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/sam-houston-state-university-college-of-osteopathic-medicine,Sam Houston State University College of Osteopathic Medicine | AACOM,safe_match,1.04,fetched,no_relevant_aacom_stats_found,2026-27,AACOM COM-submitted profile,aacom_reported_mean,,,,,"MCAT/GPA Information Oldest MCAT Considered: January 1, 2021 Latest MCAT Score Accepted: October 13, 2026 Accepted Sources for Letters of Recommendation Interfolio Paper Email Main Admissions Contact (936) 202-5202 Phone enrollcom@shsu.edu Email https://www.shsu.edu/applymed Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $26,500 Out-of-State Tuition $41,600 Fees Annual Fees In-State Resident Fees $33,840 Out-of-State Resident Fees $34,480 Health Insurance Fee $2,193 (subject to change) Tuition Fees Include Computer Health Service Student Activities Student Services Technology (not computer) Estimates, Deposits, and More Estimated Annual Room Board, Boo",2026-06-08,aacom_com_submitted_profile,needs_review,No AACOM MCAT/GPA Information values were found in the fetched profile text.
do_tvcom_the_valley_college_of_osteopathic_medicine_phoenix_arizona,The Valley College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/the-valley-college-of-osteopathic-medicine,The Valley College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,no_relevant_aacom_stats_found,2026-27,AACOM COM-submitted profile,aacom_reported_mean,,,,,"MCAT/GPA Information Oldest MCAT Considered: May 4, 2023 Latest MCAT Score Accepted: March 1, 2027 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (602) 838-6284 Phone admissions@thevalleycom.org Email https://thevalleycom.org/admissions Website 2026-2027 Academic Year Tuition In-State Tuition $57,450 Out-of-State Tuition $57,450 Fees Annual Fees In-State Resident Fees $3,000 Out-of-State Resident Fees $3,000 Health Insurance Fee $4,851 Tuition Fees Include Student Activities Student Services Technology (not computer) Other Student Body, Security Fee Estimates, Deposits, and More Estimated Annual Room Board, Books, and Living Costs N/A Average Graduate Indebted",2026-06-08,aacom_com_submitted_profile,needs_review,No AACOM MCAT/GPA Information values were found in the fetched profile text.
do_tourocom_harlem_touro_college_of_osteopathic_medicine_new_york_new_york,Touro College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/touro-college-of-osteopathic-medicine,Touro College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,501.4,3.48,,,"MCAT/GPA Information Mean MCAT Score 501.4 Avg. Cum. Undergrad GPA Score 3.48 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: January 13, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Main Admissions Contact (929) 333-8370 Phone admissions.tourocom@touro.edu Email https://tourocom.touro.edu/admissions--aid/do-admissions Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $72,080 Out-of-State Tuition $72,080 Fees Annual Fees In-State Resident Fees $200 Out-of-State Resident Fees $200 Health Insurance Fee $7,689 Tuition Fees Include Student Activities Student Services Technology (not computer) Estimates, Deposits, ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_tourocom_middletown_touro_college_of_osteopathic_medicine_middletown_new_york,Touro College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/tourocom-middletown,Touro College of Osteopathic Medicine | AACOM,safe_match,1.54,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,501.4,3.48,,,"MCAT/GPA Information Mean MCAT Score 501.4 Avg. Cum. Undergrad GPA Score 3.48 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: January 13, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Main Admissions Contact (929) 333-8370 Phone admissions.tourocom@touro.edu Email https://tourocom.touro.edu/admissions--aid/do-admissions Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $72,080 Out-of-State Tuition $72,080 Fees Annual Fees In-State Resident Fees $200 Out-of-State Resident Fees $200 Health Insurance Fee $7,689 Tuition Fees Include Student Activities Student Services Technology (not computer) Estimates, Deposits, ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_tourocom_great_falls_touro_college_of_osteopathic_medicine_great_falls_great_fal,Touro College of Osteopathic Medicine – Great Falls,DO,https://www.aacom.org/detail-pages/com/tourocom-montana,Touro College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,501.4,3.48,,,"MCAT/GPA Information Mean MCAT Score 501.4 Avg. Cum. Undergrad GPA Score 3.48 Oldest MCAT Considered: January 1, 2024 Latest MCAT Score Accepted: January 13, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Main Admissions Contact (929) 333-8370 Phone admissions.tourocom@touro.edu Email https://tourocom.touro.edu/admissions--aid/do-admissions Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $72,080 Out-of-State Tuition $72,080 Fees Annual Fees In-State Resident Fees $200 Out-of-State Resident Fees $200 Health Insurance Fee $7,689 Tuition Fees Include Student Activities Student Services Technology (not computer) Estimates, Deposits, ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_tucom_touro_university_college_of_osteopathic_medicine_california_vallejo_califo,Touro University College of Osteopathic Medicine-California,DO,https://www.aacom.org/detail-pages/com/touro-university-california-college-of-osteopathic-medicine,Touro University California College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,506.1,3.59,,,"MCAT/GPA Information Mean MCAT Score 506.1 Avg. Cum. Undergrad GPA Score 3.59 Oldest MCAT Considered: January 1, 2023 Latest MCAT Score Accepted: February 1, 2026 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Paper Email Main Admissions Contact (707) 638-5200 Phone tuc.admit@touro.edu Email https://tu.edu/programs/osteopathic-medicine/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $69,300 Out-of-State Tuition $69,300 Fees Annual Fees In-State Resident Fees $2,095 Out-of-State Resident Fees $2,092 Health Insurance Fee $345 (This is last years - please update when available.) Tuition Fees Include Health Service Technology ",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_tuncom_touro_university_nevada_college_of_osteopathic_medicine_henderson_nevada,Touro University Nevada College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/touro-university-nevada-college-of-osteopathic-medicine,Touro University Nevada-College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,505.6,3.63,,,"MCAT/GPA Information Mean MCAT Score 505.6 Avg. Cum. Undergrad GPA Score 3.63 Oldest MCAT Considered: June 30, 2024 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Email Main Admissions Contact (702) 777-3240 Phone tun.com.admissions@touro.edu Email https://tun.touro.edu/programs/osteopathic-medicine/-do-application--requirements/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $72,080 Out-of-State Tuition $72,080 Fees Annual Fees In-State Resident Fees $720 Out-of-State Resident Fees $720 Health Insurance Fee $5,255 Tuition Fees Include Health Service Technology (not computer) Estimates, De",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_unecom_university_of_new_england_college_of_osteopathic_medicine_biddeford_maine,University of New England College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/university-of-new-england-college-of-osteopathic-medicine,University of New England College of Osteopathic Medicine | AACOM,safe_match,1.04,fetched,accepted,2025-26,AACOM COM-submitted profile,aacom_reported_mean,503,3.58,,,"MCAT/GPA Information Mean MCAT Score 503.0 Avg. Cum. Undergrad GPA Score 3.58 Oldest MCAT Considered: January 31, 2024 Latest MCAT Score Accepted: January 31, 2027 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (207) 221-4225 Phone gradadmissions@une.edu Email https://www.une.edu/com/admissions/criteria-procedures Website Tuition, Fees & Financial Aid 2025-2026 Academic Year (Rates for 2026-2027 Academic Year will be added when available) Tuition In-State Tuition $69,220 (2026 TBA) Out-of-State Tuition $69,220 (2026 TBA) Fees Annual Fees In-State Resident Fees $5,650 (2026 TBA) Out-of-State Resident Fees $5,650 (2026 TBA) Health Insurance Fee $5,264 (2026 TBA)",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
do_unthsc_tcom_university_of_north_texas_health_science_center_texas_college_of_ost,University of North Texas Health Science Center Texas College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/university-of-north-texas-health-science-center-texas-college-of-osteopathic-medicine,UNT Health-Texas College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,no_relevant_aacom_stats_found,2026-27,AACOM COM-submitted profile,aacom_reported_mean,,,,,"MCAT/GPA Information Oldest MCAT Considered: January 21, 2022 Latest MCAT Score Accepted: September 12, 2026 Accepted Sources for Letters of Recommendation Interfolio Paper Email TMDSAS Main Admissions Contact (817) 735-2003 Phone admissions@unthsc.edu Email https://www.unthsc.edu/students/future-students/admissions/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $13,078 Out-of-State Tuition $28,766 Fees Annual Fees In-State Resident Fees $6,690 Out-of-State Resident Fees $6,690 Health Insurance Fee $2,868 (2026/27 TBA) Tuition Fees Include Computer Health Service Lab Student Activities Student Services Technology (not computer) Estimates, Deposits, an",2026-06-08,aacom_com_submitted_profile,needs_review,No AACOM MCAT/GPA Information values were found in the fetched profile text.
do_unc_com_university_of_northern_colorado_college_of_osteopathic_medicine_greely_c,University of Northern Colorado College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/university-of-northern-colorado-college-of-osteopathic-medicine,University of Northern Colorado College of Osteopathic Medicine | AACOM,safe_match,1.04,fetched,no_relevant_aacom_stats_found,2026-27,AACOM COM-submitted profile,aacom_reported_mean,,,,,"MCAT/GPA Information Oldest MCAT Considered: July 1, 2024 Accepted Sources for Letters of Recommendation AACOMAS Main Admissions Contact (970) 351-3962 Phone COMadmissions@unco.edu Email https://www.unco.edu/osteopathic-medicine/admission/?gad_source=1&gad_campaignid=23370075768&gbraid=0AAAAApGt5Lhk_jj284nghsE6L3v8Hk6ZT&gclid=Cj0KCQiAyP3KBhD9ARIsAAJLnnaKlTqNjUq4eY1GmDZCOraNxqxozwkpeysviQ2UR3mXoQ7bOyh99qsaAqzDEALw_wcB Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $55,000 Out-of-State Tuition $55,000 Fees Annual Fees In-State Resident Fees $2,000 Out-of-State Resident Fees $2,000 Health Insurance Fee $3,486 Tuition Fees Include Student Activities Studen",2026-06-08,aacom_com_submitted_profile,needs_review,No AACOM MCAT/GPA Information values were found in the fetched profile text.
do_up_kycom_university_of_pikeville_kentucky_college_of_osteopathic_medicine_pikevi,University of Pikeville Kentucky College of Osteopathic Medicine,DO,https://www.aacom.org/detail-pages/com/kentucky-college-of-osteopathic-medicine,Kentucky College of Osteopathic Medicine | AACOM,safe_match,1.42,fetched,accepted,2026-27,AACOM COM-submitted profile,aacom_reported_mean,498.6,3.51,,,"MCAT/GPA Information Mean MCAT Score 498.6 Avg. Cum. Undergrad GPA Score 3.51 Oldest MCAT Considered: August 1, 2025 Latest MCAT Score Accepted: January 30, 2027 Accepted Sources for Letters of Recommendation AACOMAS Interfolio Email Main Admissions Contact (606) 218-5251 Phone kycomadmissions@upike.edu Email https://www.upike.edu/osteopathic-medicine/kycom-admissions/application-selection/ Website Tuition, Fees & Financial Aid 2026-2027 Academic Year Tuition In-State Tuition $59,750 Out-of-State Tuition $59,750 Fees Annual Fees In-State Resident Fees $0 Out-of-State Resident Fees $0 Health Insurance Fee $5,090 Tuition Fees Include Computer Estimates, Deposits, and More Estimated Annual Room",2026-06-08,aacom_com_submitted_profile,approved_aacom_extraction,AACOM COM-submitted profile mean MCAT and cumulative undergraduate GPA were extracted.
